regulatoryGene	targetGene	weight
AT1G33760	AT5G47830	0.0306846494660951
AT4G33880	AT1G53080	0.0306659299463761
AT1G33760	AT5G24210	0.0306594522318397
AT4G29190	AT4G23140	0.0306544898768025
AT1G49130	AT2G38240	0.0306506641290981
AT1G14600	AT4G00050	0.0306485299192716
AT3G15030	AT1G78400	0.0306448239750047
AT1G14600	AT4G10770	0.0306373713044715
AT5G62020	AT1G52560	0.0306324525756543
AT4G00050	AT5G37550	0.0306309129939031
AT2G38340	AT3G17611	0.0305927489239341
AT4G01680	AT5G01840	0.0305762874523548
AT5G60440	AT1G58037	0.0305575345954707
AT4G36060	AT4G29880	0.0305568017594383
AT3G50260	AT2G22880	0.0305512107322364
AT5G48250	AT3G28220	0.0305508753391545
AT2G46270	AT3G42800	0.0305372879334593
AT5G16600	AT1G68290	0.0305347386829908
AT1G63910	AT5G05890	0.0305294315136812
AT5G37260	AT2G22590	0.030521977812122
AT2G42300	AT3G09480	0.0305217399373246
AT3G58120	AT3G62950	0.030507329499419
AT5G01380	AT1G66830	0.0304970798113026
AT4G34610	AT1G44350	0.0304897003290521
AT1G71030	AT2G03560	0.0304846221089508
AT1G56170	AT3G17130	0.0304800673236708
AT5G17300	AT2G03880	0.0304765503115959
AT1G73410	AT5G36710	0.0304750691608802
AT1G76890	AT5G48490	0.03046312066536
AT2G26150	AT1G62740	0.0304570300156513
AT4G01720	AT4G36670	0.0304555544338631
AT5G22570	AT4G01950	0.0304524742427545
AT3G46080	AT2G38470	0.0304498753406328
AT1G22190	AT1G72660	0.030447749842505
AT4G17810	AT2G26560	0.0304400564455004
AT1G78080	AT5G17300	0.0304390828029421
AT3G11020	AT1G31270	0.0304260978917727
AT1G77850	AT1G68845	0.0304033861263168
AT4G17500	AT5G57510	0.0303945813807474
AT1G51140	AT5G65730	0.0303945628011798
AT3G50260	AT1G13520	0.0303910555195117
AT1G78080	AT1G31280	0.0303747811867528
AT3G12977	AT2G46567	0.0303639587688796
AT5G62020	AT1G68320	0.0303621561176835
AT4G27410	AT1G32350	0.0303520647755516
AT1G50640	AT5G66053	0.0303426524966041
AT1G18710	AT3G01513	0.0303382171747665
AT1G18330	AT2G19890	0.03033071561685
AT3G47600	AT3G06080	0.0303260623412367
AT5G43840	AT3G57950	0.0303084266141764
AT2G22200	AT4G14103	0.0303008905854604
AT4G29190	AT4G22530	0.0302960211784619
AT3G47600	AT1G02460	0.0302923201475203
AT1G18710	AT5G24200	0.0302786958930747
AT5G53660	AT1G05420	0.0302607239705599
AT1G22190	AT1G35140	0.0302577443652914
AT5G17300	AT1G29180	0.0302506824476174
AT1G14600	AT5G07580	0.0302490017597835
AT3G23240	AT2G14290	0.0302412018211439
AT1G76890	AT2G32540	0.0302383361981421
AT5G59570	AT5G04230	0.0302368143915367
AT3G10800	AT4G01550	0.0302367044017256
AT5G04410	AT3G53230	0.0302363055759447
AT2G46310	AT1G75590	0.0302252932085986
AT3G23230	AT5G51760	0.030217757210852
AT4G28790	AT4G35180	0.0302123730551928
AT3G13840	AT1G23200	0.0302041685187993
AT3G58120	AT4G22780	0.0301933129422
AT4G34680	AT2G03880	0.0301832670892317
AT2G25000	AT1G35250	0.0301796877835062
AT2G02080	AT5G59480	0.0301742979337208
AT5G46830	AT5G09970	0.030172757928315
AT1G68520	AT2G43900	0.0301691825790376
AT5G67180	AT2G46450	0.0301597415176981
AT2G30424	AT5G03120	0.0301597248549988
AT1G01250	AT2G37870	0.0301549512789457
AT2G40200	AT4G19460	0.0301540814378925
AT1G76890	AT1G02820	0.0301518929575547
AT5G13080	AT4G12735	0.0301498514790956
AT5G04340	AT1G76080	0.0301410272371714
AT5G01900	AT2G03560	0.0301364065132692
AT5G67180	AT1G64330	0.0301348275943973
AT4G11660	AT1G53540	0.0301249259467691
AT1G17460	AT3G11390	0.0301236559428916
AT5G51790	AT5G37990	0.0301214816321711
AT5G04340	AT1G35140	0.0301160432626946
AT1G22640	AT1G21050	0.030109908618377
AT4G17810	AT1G13650	0.0300964028949854
AT5G43840	AT5G26690	0.0300735187333154
AT5G01900	AT1G13470	0.0300680413021444
AT1G56010	ATMG00010	0.0300633052730153
AT4G00050	AT1G51140	0.0300508347562891
AT2G25000	AT3G48920	0.0300498116294448
AT4G34680	AT2G46790	0.0300469989986972
AT5G17300	AT5G49700	0.0300459924794938
AT5G37260	AT5G59480	0.030045658326175
AT5G64750	AT2G45750	0.0300422111944412
AT4G29190	AT5G26690	0.0300318217611284
AT4G11660	AT4G15420	0.0300244173906276
AT2G40200	AT3G23955	0.0300158242554836
AT1G76890	AT2G20880	0.0300132454081972
AT1G76890	AT1G04180	0.0300072658788375
AT2G45160	AT4G31615	0.0300026476113992
AT1G71030	AT2G07728	0.0299953312302584
AT1G01250	AT3G27970	0.0299902930617817
AT4G01720	AT5G19470	0.0299901765770129
AT5G05410	AT5G64510	0.029989498468661
AT1G18710	AT5G01840	0.029988801794195
AT5G06250	AT5G26260	0.029984441828039
AT4G17810	AT5G39080	0.0299684834692003
AT5G51190	AT5G45340	0.0299613600468443
AT1G76890	AT3G09590	0.029956536424632
AT4G16750	AT2G47150	0.0299500467418297
AT1G66350	AT3G52700	0.0299402883599758
AT3G13850	AT2G46720	0.0299377749801202
AT2G26940	AT1G68050	0.0299353382161398
AT4G18390	AT2G45350	0.0299331096327398
AT2G28550	AT1G01060	0.0299323991212181
AT2G32460	AT2G29920	0.029926534851312
AT2G42300	AT1G20030	0.0299241139031225
AT1G68520	AT5G24230	0.0299220937844663
AT2G25000	AT5G53550	0.0299141778013329
AT4G11660	AT5G48570	0.0298904506691128
AT1G57560	AT2G14560	0.0298897959321836
AT1G33760	AT3G15340	0.0298875637946586
AT2G16720	AT2G34220	0.0298864549527285
AT5G01900	AT4G26701	0.029862548464288
AT5G15480	AT2G32790	0.0298609713823595
AT3G46130	AT2G43900	0.0298250680071951
AT1G66350	AT3G50170	0.0298069296216212
AT1G18330	AT5G62730	0.02980540973872
AT3G22100	AT1G19390	0.0298043853732882
AT5G24590	AT2G37440	0.0298004655475251
AT5G04340	AT4G12400	0.0297967009524303
AT4G29190	AT1G07090	0.029781721173112
AT5G16600	AT5G62730	0.029777936719743
AT3G46130	AT3G48790	0.0297778726900479
AT1G32510	AT1G55430	0.0297737181049471
AT5G16600	AT1G62740	0.0297714254217557
AT1G03840	AT2G35770	0.0297607751729894
AT1G01250	AT3G62950	0.029752106860098
AT5G25830	AT3G44290	0.0297471217513582
AT1G68880	AT2G18550	0.0297429008823484
AT3G49530	AT5G14070	0.0297322409106557
AT5G49330	AT3G05320	0.0297315295951013
AT3G16280	AT4G14403	0.0297306969881969
AT2G02080	AT2G20880	0.0297229805896959
AT4G17810	AT4G32950	0.0297165551967058
AT5G62020	AT3G07150	0.0297056011943216
AT5G06250	AT5G18430	0.0297037330719218
AT5G67300	AT2G32120	0.029692012564717
AT5G51190	AT5G15960	0.0296815680055755
AT4G01720	AT1G07090	0.0296767006536084
AT2G38470	AT2G37440	0.0296724710331797
AT1G66140	AT5G64170	0.029666767623499
AT4G29190	AT1G02610	0.0296652895475724
AT4G01720	AT5G39020	0.0296603232675443
AT1G77850	AT1G47610	0.0296597999080854
AT5G04340	AT5G55970	0.0296547476345084
AT5G16600	AT1G30070	0.0296520049159167
AT5G16600	AT5G48570	0.0296500862964711
AT4G17810	AT2G38210	0.0296499522549914
AT5G22570	AT4G22530	0.0296472166502578
AT2G20350	AT2G20150	0.0296459257831539
AT4G36990	AT1G53540	0.0296405677778701
AT5G16600	AT3G26450	0.0296312095237791
AT5G06250	AT4G27730	0.0296213510829975
AT2G21320	AT3G61028	0.0296178485739244
AT1G27730	AT1G59860	0.0296116912942087
AT1G18330	AT5G52640	0.0296090958116016
AT5G05410	AT1G72660	0.0296055352922225
AT5G61590	AT1G57560	0.0296038696854295
AT5G28650	AT1G19390	0.0295977870960869
AT3G58120	AT3G25670	0.0295910100367552
AT5G04410	AT1G74320	0.0295907786091155
AT1G14687	AT5G18720	0.0295870459094077
AT5G61590	AT3G62950	0.0295853617048992
AT1G01060	AT5G37550	0.0295744617364724
AT5G61600	AT2G27080	0.0295673493266784
AT2G46270	AT5G52940	0.029566140289416
AT3G48920	AT5G26690	0.0295653088310224
AT1G66350	AT3G50280	0.0295596353875353
AT3G55980	AT2G37440	0.0295560776679169
AT1G51140	AT4G34510	0.0295536883843698
AT3G28857	AT4G18450	0.029552663151779
AT1G18710	AT4G21920	0.0295513105622551
AT4G01720	AT1G63245	0.0295481183649157
AT2G21320	AT5G36710	0.0295438755360055
AT4G18450	AT1G27090	0.0295363404076906
AT2G44840	AT3G25780	0.0295346776947071
AT1G13300	AT1G35250	0.0295257752948308
AT2G43500	AT1G18710	0.0295178267079949
AT1G77850	AT3G16210	0.0295104582345998
AT5G53660	AT3G62780	0.0295032667390827
AT1G14600	AT5G23750	0.0294967341804841
AT5G43170	AT2G18980	0.0294917698561296
AT3G48920	AT4G10500	0.0294896333140128
AT5G05410	AT5G02490	0.0294859446597014
AT2G45160	AT1G18710	0.0294687680788099
AT5G01900	ATMG00680	0.0294680589538509
AT5G04410	AT2G32120	0.029463516561554
AT5G16600	AT2G19890	0.0294612647550445
AT1G51140	AT1G34580	0.0294604675103367
AT3G25730	AT3G45330	0.029452735919059
AT4G16610	AT1G68850	0.0294469008388609
AT5G10570	AT1G52800	0.029444160453098
AT3G11260	AT5G55350	0.0294292889869614
AT3G48920	AT3G57950	0.0294291872497832
AT3G47600	AT5G20110	0.0294241923327088
AT1G57560	AT5G42830	0.029416096601928
AT1G51140	AT1G02820	0.0294137855750375
AT3G18550	AT1G33840	0.0294133994679337
AT1G27730	AT5G37670	0.0294088466561702
AT4G36990	AT3G53230	0.0294071999371472
AT1G50640	AT5G04950	0.0294064768421126
AT4G17810	AT5G23240	0.0293856227432996
AT5G04340	AT2G47180	0.0293832520427499
AT1G51140	AT1G66390	0.0293803455000907
AT2G38340	AT5G12020	0.0293772786642351
AT4G34680	AT5G54470	0.0293757082196474
AT2G42200	AT1G78400	0.0293696532945675
AT2G38340	AT3G10985	0.029367131390853
AT2G40140	AT3G55980	0.0293647480941063
AT2G42200	AT1G19390	0.0293644639807663
AT3G29035	AT5G48090	0.0293564735246665
AT5G22570	AT1G35230	0.0293545814550498
AT1G20640	AT1G59865	0.0293467343697128
AT2G02080	AT4G00750	0.0293439225798114
AT2G42300	AT1G70140	0.0293262584823718
AT3G15510	AT3G18830	0.02931952153701
AT1G69780	AT5G40645	0.0293150763090638
AT4G30080	AT3G60250	0.0293129499236542
AT4G36540	AT5G05280	0.0293040693594659
AT2G26150	AT2G07722	0.0292990734677945
AT5G59570	AT2G26560	0.0292874836181645
AT3G18550	AT1G53270	0.0292853411815703
AT5G49330	AT4G12960	0.0292819872714783
AT4G17810	AT2G03560	0.0292731921301913
AT1G68320	AT5G42610	0.0292728016495848
AT3G13840	AT4G02330	0.029271231237236
AT1G77850	AT1G78400	0.0292699419343824
AT1G22190	AT1G59860	0.0292687073139768
AT3G10500	AT2G36970	0.0292627596537718
AT1G42990	AT5G48940	0.0292584497533229
AT5G61600	AT2G36750	0.0292537501439072
AT1G22190	AT3G15340	0.029245534658027
AT2G35700	AT1G23110	0.0292448871240905
AT4G01720	AT1G35250	0.0292351045668645
AT5G48250	AT1G54540	0.0292341079433005
AT4G01720	AT2G25000	0.0292339023671544
AT4G36540	AT5G39865	0.0292329472179893
AT5G41570	AT1G58037	0.0292258839988813
AT5G04410	AT3G46230	0.0292217675573742
AT1G51140	AT1G74770	0.0292136242725176
AT3G50260	AT5G06200	0.0291960517663991
AT5G67060	AT1G09650	0.0291917617663221
AT4G17810	AT4G14130	0.0291886382110831
AT3G28920	AT4G01680	0.0291737857952926
AT1G17460	AT2G20880	0.0291668133631348
AT2G24680	AT1G66090	0.0291666538103681
AT2G24696	AT1G65200	0.0291645041942209
AT5G10970	AT5G65300	0.0291505299268881
AT1G66390	AT1G19390	0.0291479798943247
AT2G25000	AT1G73066	0.0291438987116315
AT5G25830	AT2G24840	0.0291432714246352
AT5G67180	AT1G71880	0.0291305789664911
AT1G18330	AT1G52560	0.029129558992071
AT4G38340	AT4G10500	0.0291277168441241
AT1G76890	AT1G20030	0.0291253373601434
AT5G17300	AT2G46790	0.0291225744233535
AT5G61590	AT1G72910	0.0291203734398965
AT4G34680	AT5G17300	0.0291199205786723
AT1G68520	AT2G29920	0.0291190546739571
AT5G49330	AT3G17400	0.0291153023243711
AT5G61590	AT3G29590	0.0291024047121782
AT1G27730	AT5G62020	0.0290990880636522
AT3G10800	AT5G62020	0.029098404970098
AT1G21340	AT3G12460	0.0290915785651237
AT3G25730	AT3G52700	0.0290877641946308
AT4G34680	AT5G09440	0.0290783636434029
AT4G00050	AT1G02405	0.0290612563518689
AT5G62020	AT2G20560	0.0290551514572056
AT4G01720	AT2G14560	0.0290516945530234
AT4G18390	AT1G50740	0.0290495558017396
AT5G60130	AT1G55660	0.0290421771737734
AT5G59820	AT1G52560	0.0290396411770346
AT1G20640	AT5G47830	0.0290333333877545
AT3G28857	AT1G31280	0.0290293550330086
AT5G07580	AT1G52800	0.0290240494324221
AT5G64530	AT3G13680	0.0290160148392298
AT4G11660	AT4G12400	0.0290106819770124
AT1G22640	AT3G28290	0.0290089592396953
AT1G16640	AT1G71880	0.0289982602155052
AT2G21320	AT4G12050	0.0289981481582392
AT1G51140	AT4G37240	0.0289968638292035
AT2G40140	AT2G37440	0.0289956777791942
AT5G04340	AT4G15410	0.0289955356052338
AT1G01250	AT3G25670	0.0289944915485747
AT1G19510	AT1G17420	0.0289897133854919
AT1G18330	AT2G25090	0.0289892976718544
AT2G36080	AT2G21640	0.0289887379210604
AT5G10570	AT3G26490	0.0289877209435348
AT3G10800	AT3G53230	0.0289828601267049
AT1G18330	AT5G18340	0.0289683529070045
AT5G10280	AT4G16146	0.0289566022200894
AT5G25830	AT4G33660	0.0289445381564394
AT5G18300	AT5G46590	0.0289403613961934
AT1G12260	AT4G32860	0.0289391382157083
AT3G47600	AT4G14130	0.0289334632969843
AT1G03970	AT1G69150	0.0289197650395873
AT4G16610	AT4G26701	0.0289167299021843
AT4G01550	AT3G53230	0.0289131540665679
AT1G71030	AT1G03700	0.0289104688759937
AT4G28790	AT5G53550	0.0289067480830375
AT1G02230	AT1G79330	0.0289063240537917
AT1G33760	AT5G18340	0.0289029680867041
AT3G16870	AT2G26010	0.028899818912122
AT2G42300	AT4G26670	0.0288968294759521
AT5G03680	AT3G13680	0.0288910301063892
AT5G05090	AT2G25000	0.0288897274171992
AT4G30080	AT5G43170	0.0288880859847679
AT1G22640	AT2G44380	0.0288849797633584
AT3G25730	AT5G38210	0.0288774830647403
AT3G07340	AT1G77680	0.0288761666219701
AT2G42300	AT2G35980	0.0288715397926496
AT3G46130	AT3G52310	0.0288677623082545
AT3G54320	AT4G14170	0.0288619821968983
AT1G02030	AT1G64107	0.0288593767410287
AT1G33760	AT1G17870	0.028858605123181
AT1G78080	AT4G21323	0.0288509260013683
AT5G10280	AT2G37870	0.0288459705552169
AT5G39860	AT4G21780	0.0288429438295151
AT2G02080	AT4G17810	0.028838512567942
AT4G00050	AT2G29320	0.0288379482798787
AT5G62020	AT5G64170	0.0288345111782519
AT2G25000	AT1G16510	0.0288305419402757
AT1G27730	AT1G72660	0.0288220991103648
AT1G12630	ATCG01130	0.0288218454554175
AT2G25000	AT1G13830	0.0288213004280534
AT1G18330	AT5G62430	0.0288161671645361
AT5G04340	AT5G25450	0.0288151045834083
AT3G54220	AT1G65870	0.0288149430547557
AT5G13080	AT5G57570	0.0288074058072676
AT3G51910	AT5G18065	0.028806858764909
AT1G46768	AT5G15770	0.0287991818122686
AT1G78080	AT5G62430	0.0287957402595102
AT3G10800	AT4G23493	0.0287938013424751
AT5G51190	AT2G17680	0.0287882211341898
AT5G28650	AT3G16070	0.028786811238928
AT5G61590	AT2G29920	0.0287825400818218
AT2G38250	AT3G20180	0.0287815360702804
AT1G51140	AT1G20030	0.0287773220031949
AT1G13300	AT4G14980	0.0287754973977179
AT1G78080	AT5G64170	0.0287721136533062
AT1G76890	AT5G23240	0.0287712816717728
AT2G24680	AT5G62020	0.0287703246587746
AT1G18330	AT1G44414	0.0287584666642614
AT5G53660	AT2G34890	0.0287486545587622
AT4G30080	AT3G55110	0.0287482599163089
AT5G43650	AT3G25573	0.0287401363748882
AT4G17500	AT3G25780	0.028737286468793
AT2G46270	AT2G20150	0.0287346633673301
AT2G38250	AT1G59590	0.028732127628789
AT5G51190	AT3G46080	0.0287262134045604
AT1G33760	AT4G12400	0.0287206384931102
AT5G10280	AT1G44608	0.0287196752067558
AT2G35700	AT2G38210	0.0287162368026614
AT3G48920	AT4G23030	0.0287110908710886
AT5G13080	AT1G59590	0.028707410832488
AT5G59570	AT5G03890	0.0287061267312669
AT4G17810	AT3G16520	0.0286880910174012
AT2G35700	AT3G55120	0.0286877921705709
AT2G38470	AT3G08720	0.028687706420482
AT2G46870	AT1G13130	0.0286876965103156
AT5G04410	AT5G62020	0.0286812764223225
AT3G21880	AT5G59270	0.0286809792663969
AT2G21320	AT1G17420	0.0286761027113856
AT3G58120	AT2G26560	0.0286700897647901
AT5G13180	AT2G47720	0.0286604440227359
AT5G16600	AT4G21323	0.0286540434764825
AT1G13300	AT1G76500	0.0286539591837368
AT1G27045	AT2G11810	0.0286482872912827
AT1G22985	AT2G33700	0.0286426503720374
AT1G56170	AT5G25450	0.0286368359248526
AT2G38340	AT1G52560	0.0286331601498114
AT2G45160	AT2G22088	0.028632987507197
AT5G43650	AT2G19960	0.0286311598432261
AT3G28920	AT3G54320	0.0286193046357974
AT4G17810	ATMG00680	0.0286187990102949
AT2G02080	AT3G47600	0.0286043666185581
AT2G22200	AT2G36830	0.0286040808965758
AT5G05090	AT3G44716	0.028601970053009
AT1G78080	AT4G30490	0.0285969510680207
AT3G09230	AT1G69760	0.0285948312886204
AT1G16640	AT1G56650	0.028589869148488
AT4G11660	AT5G64170	0.0285890264889082
AT1G68520	AT3G25670	0.0285832440374778
AT5G39860	AT2G03560	0.0285760523330905
AT4G34680	AT5G43650	0.0285711161647981
AT5G59340	AT2G11810	0.02856024056117
AT3G10470	AT5G35960	0.0285581953025061
AT2G22200	AT4G32780	0.0285523662321345
AT4G01550	AT3G09640	0.0285490400449813
AT2G35700	AT5G47560	0.0285450655752931
AT2G35640	AT2G03560	0.0285420156077681
AT1G51140	AT1G65060	0.0285399262608713
AT5G57150	AT1G13430	0.0285355268211895
AT5G43650	AT1G48130	0.0285354864456804
AT5G05410	AT1G10960	0.0285346973447952
AT1G18710	AT1G66350	0.0285333682364532
AT3G25730	AT1G64405	0.0285323195191853
AT1G20640	AT1G53540	0.0285307565731823
AT1G68520	AT4G04630	0.0285273739485206
AT2G26150	AT1G18330	0.0285254291724457
AT5G01900	AT1G24147	0.0285241327542469
AT2G35700	AT5G05270	0.0285225301478708
AT5G59340	AT1G23110	0.0285214692455054
AT5G15150	AT1G79100	0.0285202214424393
AT5G59570	AT1G27045	0.0284892451063521
AT5G64750	AT1G53633	0.0284813795824289
AT2G28200	AT3G18370	0.0284811806146374
AT4G28790	AT3G07970	0.0284811678832498
AT1G18330	AT5G62020	0.0284801807088227
AT1G22190	AT5G12030	0.028473674485374
AT1G20640	AT3G46230	0.0284702654168843
AT2G35640	AT4G35160	0.0284611709686323
AT1G78600	AT5G04610	0.0284575448137752
AT5G18300	AT4G12530	0.0284560171382455
AT5G53660	AT1G19390	0.0284547668363687
AT5G62020	AT5G15480	0.0284504881429763
AT1G50640	AT1G14600	0.0284466910417729
AT1G69780	AT2G40300	0.0284386888461284
AT5G22570	AT4G23130	0.0284379801618511
AT4G29190	AT1G21340	0.0284349695665526
AT5G51190	AT2G36750	0.0284338975177055
AT4G00050	AT5G65730	0.028433790372845
AT5G22570	AT4G01720	0.0284334780703138
AT3G28910	AT5G55350	0.0284277702564518
AT5G17300	AT1G13080	0.0284263326743829
AT5G10280	AT1G02460	0.0284250970093064
AT5G04340	AT3G12580	0.0284222368391145
AT1G76890	AT3G06080	0.0284210244659044
AT3G47600	AT1G20030	0.0284191596476176
AT1G69780	AT4G31370	0.028416495326478
AT5G22570	AT2G44390	0.0284159885343256
AT3G51910	AT2G32120	0.0284103593810751
AT5G59820	AT5G62020	0.0284080451969492
AT2G46310	AT2G44130	0.0284071679309119
AT3G46130	AT3G23730	0.028402207147499
AT3G10800	AT4G21320	0.0284005012814106
AT3G28857	AT3G05320	0.0284000904574609
AT2G42200	AT3G29791	0.0283978839225238
AT1G68520	AT1G49490	0.0283956967218678
AT1G78080	AT1G51340	0.0283898180235665
AT1G27730	AT5G02430	0.0283883024773083
AT4G01550	AT5G48570	0.0283763182263775
AT4G01720	AT3G48920	0.0283657122188316
AT4G01720	AT1G13470	0.0283576659042028
AT2G36080	AT4G18450	0.0283553279699661
AT1G68320	AT2G46790	0.0283534549682028
AT4G11660	AT2G47180	0.0283507523445418
AT5G04410	AT2G20560	0.0283445426161931
AT5G15150	AT5G05880	0.0283401198199542
AT4G01550	AT3G15340	0.02833321637048
AT3G21880	AT2G28970	0.028332944951654
AT4G29190	AT1G15380	0.0283302692685303
AT2G46270	AT3G06100	0.0283301832401469
AT1G01060	AT2G32540	0.028329346306932
AT1G20640	AT4G05070	0.0283273197534576
AT4G18390	AT1G29180	0.0283268216727432
AT4G38340	AT5G22550	0.0283203479238721
AT2G36080	AT2G41231	0.0283199408624435
AT2G38340	AT1G53540	0.028314073969219
AT3G29035	AT2G34830	0.0283132796999845
AT2G30424	AT4G25420	0.028309494497632
AT1G14600	AT2G30670	0.0283056152006183
AT5G04340	AT4G25810	0.028305560033625
AT3G25730	AT5G60900	0.0282991806021698
AT3G10800	AT3G46230	0.0282990025898727
AT2G30424	AT1G14600	0.0282973865898629
AT3G07340	AT5G47920	0.0282968547345123
AT1G63910	AT5G52940	0.028296146690068
AT4G01550	AT5G41761	0.0282849673332118
AT5G67300	AT2G34600	0.0282773770512061
AT5G01380	AT2G21640	0.0282726046302548
AT3G10000	AT4G18501	0.0282701502549497
AT3G28920	AT1G15210	0.028266745249273
AT1G56170	AT5G52640	0.0282617808627036
AT5G67300	AT1G59860	0.0282614164946078
AT1G22190	AT2G25090	0.0282596775588821
AT4G01720	AT3G09960	0.028254809099808
AT4G22950	AT5G59990	0.0282528790976729
AT2G42300	AT5G22410	0.028230569201579
AT5G57150	AT5G51850	0.028224733149461
AT1G56170	AT5G17300	0.0282246337027678
AT1G01060	AT5G43630	0.0282235554274454
AT2G38250	AT1G48720	0.0282093384614704
AT1G71030	AT1G72910	0.0282090089341368
AT1G27730	AT5G18065	0.028202496633989
AT3G10800	AT5G37340	0.0281987591050887
AT5G10280	AT1G74460	0.0281970065201126
AT5G05090	AT5G22570	0.0281955552925447
AT1G69780	AT4G14760	0.0281944549540245
AT3G46090	AT3G50420	0.0281932974727853
AT5G24590	AT5G02490	0.0281895827705468
AT2G26150	AT5G64170	0.0281882351804687
AT5G55020	AT5G14000	0.0281838490437908
AT3G28857	AT5G49700	0.0281741952692364
AT4G00050	AT4G14090	0.0281693158984349
AT1G18330	AT3G26170	0.0281669231757841
AT2G02080	AT1G20030	0.0281628030171082
AT3G23240	AT5G51760	0.0281612855433723
AT2G20880	AT5G18010	0.0281548855050996
AT3G13840	AT3G28510	0.0281496153177967
AT3G28910	AT5G38210	0.0281450048019994
AT4G17810	AT3G13065	0.0281409269983716
AT4G17810	AT5G37440	0.0281243455328205
AT2G35640	AT4G14301	0.0281217262170329
AT3G51910	AT4G10250	0.0281204920750466
AT1G56170	AT3G17800	0.0281100754983811
AT2G02080	AT1G22330	0.0281048401299951
AT2G35640	AT3G27970	0.0281016679091976
AT5G16600	AT5G12020	0.0281011566420164
AT2G18120	AT1G63930	0.0280991458041043
AT2G36080	AT1G66830	0.0280959066635485
AT1G56170	AT1G62900	0.028083779336939
AT4G36060	AT5G51760	0.0280834017454217
AT3G55980	AT2G23810	0.0280794992235071
AT1G56650	AT3G03510	0.0280723997265806
AT5G67300	AT3G48520	0.0280715617913588
AT5G56960	AT3G28340	0.0280697967973815
AT1G18330	AT3G25014	0.0280643899410982
AT3G13850	AT1G48720	0.028062211079518
AT5G67300	AT1G64200	0.0280585583783141
AT3G47620	AT4G31910	0.0280565831312678
AT5G16600	AT4G27670	0.028056511825482
AT4G30080	AT2G44130	0.0280499509121765
AT4G16750	AT5G39760	0.0280432691990653
AT5G51190	AT2G27080	0.0280425436734061
AT4G34680	AT4G30490	0.0280402877074026
AT2G41940	AT3G09590	0.0280367898343338
AT1G66350	AT5G25910	0.0280279017161195
AT3G02990	AT3G55130	0.0280184999966479
AT1G18330	AT3G17611	0.0280151078484164
AT2G46270	AT4G25420	0.028011888016642
AT2G42300	AT2G36970	0.0280088815768292
AT1G76890	AT2G29320	0.0280081675127656
